Provinsi,Komoditas,Tahun,Luas Panen,Produksi
SUMATERA BARAT,Kacang Hijau,2002,1391.0,1597.0
SUMATERA BARAT,Kacang Hijau,2003,1353.0,1531.0
SUMATERA BARAT,Kacang Hijau,2004,1174.0,1338.0
SUMATERA BARAT,Kacang Hijau,2005,1385.0,1594.0
SUMATERA BARAT,Kacang Hijau,2006,1198.0,1380.0
SUMATERA BARAT,Kacang Hijau,2007,1157.0,1345.0
SUMATERA BARAT,Kacang Hijau,2008,1227.0,1434.0
SUMATERA BARAT,Kacang Hijau,2009,1153.0,1346.0
SUMATERA BARAT,Kacang Hijau,2010,965.0,1134.0
SUMATERA BARAT,Kacang Hijau,2011,914.0,1121.0
SUMATERA BARAT,Kacang Hijau,2012,872.0,1073.0
SUMATERA BARAT,Kacang Hijau,2013,608.0,753.0
SUMATERA BARAT,Kacang Hijau,2014,441.0,559.0
SUMATERA BARAT,Kacang Hijau,2015,336.0,419.0
SUMATERA SELATAN,Kacang Hijau,1993,0.0,0.0
SUMATERA SELATAN,Kacang Hijau,1994,0.0,0.0
SUMATERA SELATAN,Kacang Hijau,1995,0.0,0.0
SUMATERA SELATAN,Kacang Hijau,1996,0.0,0.0
SUMATERA SELATAN,Kacang Hijau,1997,2794.0,2564.0
SUMATERA SELATAN,Kacang Hijau,1998,3150.0,2874.0
SUMATERA SELATAN,Kacang Hijau,1999,3116.0,3140.0
SUMATERA SELATAN,Kacang Hijau,2000,2415.0,2366.0
SUMATERA SELATAN,Kacang Hijau,2001,2391.0,2222.0
SUMATERA SELATAN,Kacang Hijau,2002,2280.0,2160.0
SUMATERA SELATAN,Kacang Hijau,2003,2768.0,2651.0
SUMATERA SELATAN,Kacang Hijau,2004,2807.0,2643.0
SUMATERA SELATAN,Kacang Hijau,2005,3272.0,3135.0
SUMATERA SELATAN,Kacang Hijau,2006,2680.0,3396.0
SUMATERA SELATAN,Kacang Hijau,2007,2448.0,3351.0
SUMATERA SELATAN,Kacang Hijau,2008,2995.0,4172.0
SUMATERA SELATAN,Kacang Hijau,2009,2338.0,3188.0
SUMATERA SELATAN,Kacang Hijau,2010,2432.0,3280.0
SUMATERA SELATAN,Kacang Hijau,2011,1914.0,2611.0
SUMATERA SELATAN,Kacang Hijau,2012,1820.0,2480.0
SUMATERA SELATAN,Kacang Hijau,2013,1332.0,1821.0
SUMATERA SELATAN,Kacang Hijau,2014,868.0,1182.0
SUMATERA SELATAN,Kacang Hijau,2015,716.0,974.0
SUMATERA UTARA,Kacang Hijau,1993,0.0,0.0
SUMATERA UTARA,Kacang Hijau,1994,0.0,0.0
SUMATERA UTARA,Kacang Hijau,1995,0.0,0.0
SUMATERA UTARA,Kacang Hijau,1996,0.0,0.0
SUMATERA UTARA,Kacang Hijau,1997,13143.0,12568.0
SUMATERA UTARA,Kacang Hijau,1998,12662.0,11984.0
SUMATERA UTARA,Kacang Hijau,1999,11170.0,10516.0
SUMATERA UTARA,Kacang Hijau,2000,10824.0,10482.0
SUMATERA UTARA,Kacang Hijau,2001,9370.0,9111.0
SUMATERA UTARA,Kacang Hijau,2002,9454.0,9518.0
SUMATERA UTARA,Kacang Hijau,2003,11274.0,11455.0
SUMATERA UTARA,Kacang Hijau,2004,10562.0,10800.0
SUMATERA UTARA,Kacang Hijau,2005,7663.0,8098.0
SUMATERA UTARA,Kacang Hijau,2006,6173.0,6536.0
SUMATERA UTARA,Kacang Hijau,2007,4569.0,4855.0
SUMATERA UTARA,Kacang Hijau,2008,5160.0,5493.0
SUMATERA UTARA,Kacang Hijau,2009,4124.0,4426.0
SUMATERA UTARA,Kacang Hijau,2010,3110.0,3345.0
SUMATERA UTARA,Kacang Hijau,2011,3004.0,3250.0
SUMATERA UTARA,Kacang Hijau,2012,3498.0,3817.0
SUMATERA UTARA,Kacang Hijau,2013,2130.0,2344.0
SUMATERA UTARA,Kacang Hijau,2014,2603.0,2907.0
SUMATERA UTARA,Kacang Hijau,2015,2712.0,3060.0
ACEH,Kacang Tanah,1993,16756.0,19056.0
ACEH,Kacang Tanah,1994,18939.0,23380.0
ACEH,Kacang Tanah,1995,30601.0,32517.0
ACEH,Kacang Tanah,1996,19704.0,22639.0
ACEH,Kacang Tanah,1997,16936.0,20288.0
ACEH,Kacang Tanah,1998,8091.0,9513.0
ACEH,Kacang Tanah,1999,9131.0,11124.0
ACEH,Kacang Tanah,2000,7453.0,9179.0
ACEH,Kacang Tanah,2001,4355.0,5047.0
ACEH,Kacang Tanah,2002,6190.0,7377.0
ACEH,Kacang Tanah,2003,14239.0,16887.0
ACEH,Kacang Tanah,2004,12363.0,14687.0
ACEH,Kacang Tanah,2005,12984.0,15597.0
ACEH,Kacang Tanah,2006,9249.0,11091.0
ACEH,Kacang Tanah,2007,6582.0,7972.0
ACEH,Kacang Tanah,2008,5214.0,6322.0
ACEH,Kacang Tanah,2009,4707.0,5926.0
ACEH,Kacang Tanah,2010,5579.0,7063.0
ACEH,Kacang Tanah,2011,4999.0,6172.0
ACEH,Kacang Tanah,2012,5681.0,6934.0
ACEH,Kacang Tanah,2013,3118.0,3861.0
ACEH,Kacang Tanah,2014,2502.0,3080.0
ACEH,Kacang Tanah,2015,2019.0,2527.0
BALI,Kacang Tanah,1993,11870.0,13936.0
BALI,Kacang Tanah,1994,13515.0,14300.0
BALI,Kacang Tanah,1995,14263.0,15490.0
BALI,Kacang Tanah,1996,14016.0,15923.0
BALI,Kacang Tanah,1997,15510.0,19052.0
BALI,Kacang Tanah,1998,15954.0,20414.0
BALI,Kacang Tanah,1999,13873.0,16416.0
BALI,Kacang Tanah,2000,12771.0,15086.0
BALI,Kacang Tanah,2001,12988.0,16394.0
BALI,Kacang Tanah,2002,13779.0,16251.0
BALI,Kacang Tanah,2003,14234.0,18452.0
BALI,Kacang Tanah,2004,15179.0,19256.0
BALI,Kacang Tanah,2005,15183.0,19742.0
BALI,Kacang Tanah,2006,13433.0,18040.0
BALI,Kacang Tanah,2007,13732.0,19077.0
BALI,Kacang Tanah,2008,12247.0,16592.0
BALI,Kacang Tanah,2009,11902.0,15583.0
BALI,Kacang Tanah,2010,10397.0,11582.0
BALI,Kacang Tanah,2011,9926.0,11212.0
BALI,Kacang Tanah,2012,9572.0,11616.0
BALI,Kacang Tanah,2013,8500.0,11024.0
BALI,Kacang Tanah,2014,7876.0,8355.0
BALI,Kacang Tanah,2015,7068.0,7065.0
BANTEN,Kacang Tanah,1993,0.0,0.0
BANTEN,Kacang Tanah,1994,0.0,0.0
BANTEN,Kacang Tanah,1995,0.0,0.0
BANTEN,Kacang Tanah,1996,0.0,0.0
BANTEN,Kacang Tanah,1997,0.0,0.0
BANTEN,Kacang Tanah,1998,0.0,0.0
BANTEN,Kacang Tanah,1999,0.0,0.0
BANTEN,Kacang Tanah,2000,0.0,0.0
BANTEN,Kacang Tanah,2001,13225.0,13097.0
BANTEN,Kacang Tanah,2002,13939.0,14136.0
BANTEN,Kacang Tanah,2003,9668.0,12256.0
BANTEN,Kacang Tanah,2004,10487.0,13752.0
BANTEN,Kacang Tanah,2005,13284.0,17853.0
BANTEN,Kacang Tanah,2006,14211.0,18535.0
BANTEN,Kacang Tanah,2007,13715.0,18171.0
BANTEN,Kacang Tanah,2008,12299.0,16319.0
BANTEN,Kacang Tanah,2009,12971.0,19782.0
BANTEN,Kacang Tanah,2010,13862.0,20381.0
BANTEN,Kacang Tanah,2011,10075.0,12246.0
BANTEN,Kacang Tanah,2012,10727.0,11691.0
BANTEN,Kacang Tanah,2013,9273.0,12810.0
BANTEN,Kacang Tanah,2014,8061.0,10700.0
BANTEN,Kacang Tanah,2015,7614.0,11004.0
BENGKULU,Kacang Tanah,1993,8770.0,8594.0
BENGKULU,Kacang Tanah,1994,8002.0,6861.0
BENGKULU,Kacang Tanah,1995,9616.0,8920.0
BENGKULU,Kacang Tanah,1996,9221.0,8740.0
BENGKULU,Kacang Tanah,1997,9522.0,9215.0
BENGKULU,Kacang Tanah,1998,8147.0,7824.0
BENGKULU,Kacang Tanah,1999,6216.0,6156.0
BENGKULU,Kacang Tanah,2000,5722.0,5628.0
BENGKULU,Kacang Tanah,2001,5545.0,5472.0
BENGKULU,Kacang Tanah,2002,6233.0,6035.0
BENGKULU,Kacang Tanah,2003,6239.0,6040.0
BENGKULU,Kacang Tanah,2004,5852.0,5814.0
BENGKULU,Kacang Tanah,2005,6844.0,6800.0
BENGKULU,Kacang Tanah,2006,7128.0,7038.0
BENGKULU,Kacang Tanah,2007,5477.0,5430.0
BENGKULU,Kacang Tanah,2008,4622.0,4585.0
BENGKULU,Kacang Tanah,2009,3499.0,3472.0
BENGKULU,Kacang Tanah,2010,7030.0,7253.0
BENGKULU,Kacang Tanah,2011,6384.0,6444.0
BENGKULU,Kacang Tanah,2012,5403.0,5802.0
BENGKULU,Kacang Tanah,2013,4370.0,4679.0
BENGKULU,Kacang Tanah,2014,4535.0,4612.0
BENGKULU,Kacang Tanah,2015,2971.0,3630.0
DI YOGYAKARTA,Kacang Tanah,1993,36106.0,30762.0
DI YOGYAKARTA,Kacang Tanah,1994,46224.0,37118.0
DI YOGYAKARTA,Kacang Tanah,1995,42384.0,35869.0
DI YOGYAKARTA,Kacang Tanah,1996,52133.0,48866.0
DI YOGYAKARTA,Kacang Tanah,1997,48647.0,48520.0
DI YOGYAKARTA,Kacang Tanah,1998,49354.0,43357.0
DI YOGYAKARTA,Kacang Tanah,1999,48814.0,47066.0
DI YOGYAKARTA,Kacang Tanah,2000,54355.0,53918.0
DI YOGYAKARTA,Kacang Tanah,2001,58869.0,50552.0
DI YOGYAKARTA,Kacang Tanah,2002,61713.0,58482.0
DI YOGYAKARTA,Kacang Tanah,2003,69803.0,57767.0
DI YOGYAKARTA,Kacang Tanah,2004,68010.0,61048.0
DI YOGYAKARTA,Kacang Tanah,2005,70362.0,60324.0
DI YOGYAKARTA,Kacang Tanah,2006,68031.0,66359.0
DI YOGYAKARTA,Kacang Tanah,2007,66527.0,56667.0
DI YOGYAKARTA,Kacang Tanah,2008,64087.0,63240.0
DI YOGYAKARTA,Kacang Tanah,2009,62539.0,65893.0
DI YOGYAKARTA,Kacang Tanah,2010,58780.0,58918.0
DI YOGYAKARTA,Kacang Tanah,2011,59533.0,64084.0
DI YOGYAKARTA,Kacang Tanah,2012,60725.0,62901.0
DI YOGYAKARTA,Kacang Tanah,2013,65680.0,70834.0
DI YOGYAKARTA,Kacang Tanah,2014,67532.0,71582.0
DI YOGYAKARTA,Kacang Tanah,2015,70888.0,83300.0
DKI JAKARTA,Kacang Tanah,1993,27.0,28.0
DKI JAKARTA,Kacang Tanah,1994,7.0,7.0
DKI JAKARTA,Kacang Tanah,1995,8.0,8.0
DKI JAKARTA,Kacang Tanah,1996,12.0,12.0
DKI JAKARTA,Kacang Tanah,1997,6.0,6.0
DKI JAKARTA,Kacang Tanah,1998,19.0,19.0
DKI JAKARTA,Kacang Tanah,1999,22.0,22.0
DKI JAKARTA,Kacang Tanah,2000,34.0,34.0
DKI JAKARTA,Kacang Tanah,2001,20.0,20.0
DKI JAKARTA,Kacang Tanah,2002,22.0,22.0
DKI JAKARTA,Kacang Tanah,2003,18.0,18.0
DKI JAKARTA,Kacang Tanah,2004,24.0,24.0
DKI JAKARTA,Kacang Tanah,2005,18.0,18.0
DKI JAKARTA,Kacang Tanah,2006,26.0,26.0
DKI JAKARTA,Kacang Tanah,2007,18.0,18.0
DKI JAKARTA,Kacang Tanah,2008,17.0,17.0
DKI JAKARTA,Kacang Tanah,2009,9.0,9.0
DKI JAKARTA,Kacang Tanah,2010,9.0,10.0
DKI JAKARTA,Kacang Tanah,2011,7.0,7.0
DKI JAKARTA,Kacang Tanah,2012,1.0,1.0
DKI JAKARTA,Kacang Tanah,2013,0.0,0.0
DKI JAKARTA,Kacang Tanah,2014,0.0,0.0
DKI JAKARTA,Kacang Tanah,2015,0.0,0.0
GORONTALO,Kacang Tanah,1993,0.0,0.0
GORONTALO,Kacang Tanah,1994,0.0,0.0
GORONTALO,Kacang Tanah,1995,0.0,0.0
GORONTALO,Kacang Tanah,1996,0.0,0.0
GORONTALO,Kacang Tanah,1997,0.0,0.0
GORONTALO,Kacang Tanah,1998,0.0,0.0
GORONTALO,Kacang Tanah,1999,0.0,0.0
GORONTALO,Kacang Tanah,2000,0.0,0.0
GORONTALO,Kacang Tanah,2001,3202.0,3627.0
GORONTALO,Kacang Tanah,2002,2014.0,2328.0
GORONTALO,Kacang Tanah,2003,3344.0,3189.0
GORONTALO,Kacang Tanah,2004,4333.0,5536.0
GORONTALO,Kacang Tanah,2005,4341.0,5378.0
GORONTALO,Kacang Tanah,2006,2460.0,2862.0
GORONTALO,Kacang Tanah,2007,2591.0,3336.0
GORONTALO,Kacang Tanah,2008,1878.0,1849.0
GORONTALO,Kacang Tanah,2009,1646.0,1655.0
GORONTALO,Kacang Tanah,2010,1873.0,2261.0
GORONTALO,Kacang Tanah,2011,955.0,979.0
GORONTALO,Kacang Tanah,2012,1003.0,1126.0
GORONTALO,Kacang Tanah,2013,956.0,1282.0
GORONTALO,Kacang Tanah,2014,1043.0,1227.0
GORONTALO,Kacang Tanah,2015,769.0,756.0
INDONESIA,Kacang Tanah,1993,621088.0,635731.0
INDONESIA,Kacang Tanah,1994,638291.0,627367.0
INDONESIA,Kacang Tanah,1995,735460.0,756337.0
INDONESIA,Kacang Tanah,1996,685705.0,734480.0
INDONESIA,Kacang Tanah,1997,624890.0,685043.0
INDONESIA,Kacang Tanah,1998,646468.0,687688.0
INDONESIA,Kacang Tanah,1999,624980.0,659586.0
INDONESIA,Kacang Tanah,2000,683554.0,736517.0
INDONESIA,Kacang Tanah,2001,654838.0,709770.0
INDONESIA,Kacang Tanah,2002,646953.0,718071.0
INDONESIA,Kacang Tanah,2003,683537.0,785526.0
INDONESIA,Kacang Tanah,2004,723434.0,837495.0
INDONESIA,Kacang Tanah,2005,720526.0,836295.0
INDONESIA,Kacang Tanah,2006,706753.0,838096.0
INDONESIA,Kacang Tanah,2007,660480.0,789089.0
INDONESIA,Kacang Tanah,2008,633922.0,770054.0
INDONESIA,Kacang Tanah,2009,622616.0,777888.0
INDONESIA,Kacang Tanah,2010,620563.0,779228.0
INDONESIA,Kacang Tanah,2011,539459.0,691289.0
INDONESIA,Kacang Tanah,2012,559538.0,712857.0
INDONESIA,Kacang Tanah,2013,519056.0,701680.0
INDONESIA,Kacang Tanah,2014,499338.0,638896.0
INDONESIA,Kacang Tanah,2015,454349.0,605449.0
JAMBI,Kacang Tanah,1993,3131.0,3405.0
JAMBI,Kacang Tanah,1994,3270.0,2658.0
JAMBI,Kacang Tanah,1995,3673.0,4053.0
JAMBI,Kacang Tanah,1996,3021.0,3403.0
JAMBI,Kacang Tanah,1997,2182.0,2469.0
JAMBI,Kacang Tanah,1998,4514.0,4742.0
JAMBI,Kacang Tanah,1999,3614.0,3554.0
JAMBI,Kacang Tanah,2000,2394.0,0.0
JAMBI,Kacang Tanah,2001,2480.0,2614.0
JAMBI,Kacang Tanah,2002,1764.0,1807.0
JAMBI,Kacang Tanah,2003,1836.0,1993.0
JAMBI,Kacang Tanah,2004,1996.0,2220.0
JAMBI,Kacang Tanah,2005,2000.0,2315.0
JAMBI,Kacang Tanah,2006,2059.0,2431.0
JAMBI,Kacang Tanah,2007,2060.0,2501.0
JAMBI,Kacang Tanah,2008,1960.0,2367.0
JAMBI,Kacang Tanah,2009,1771.0,2184.0
JAMBI,Kacang Tanah,2010,1468.0,1782.0
JAMBI,Kacang Tanah,2011,1315.0,1680.0
JAMBI,Kacang Tanah,2012,1203.0,1535.0
JAMBI,Kacang Tanah,2013,1161.0,1513.0
JAMBI,Kacang Tanah,2014,1139.0,1461.0
JAMBI,Kacang Tanah,2015,907.0,1176.0
JAWA BARAT,Kacang Tanah,1993,89306.0,97780.0
JAWA BARAT,Kacang Tanah,1994,89327.0,98286.0
JAWA BARAT,Kacang Tanah,1995,105145.0,117408.0
JAWA BARAT,Kacang Tanah,1996,93055.0,106128.0
JAWA BARAT,Kacang Tanah,1997,86289.0,100626.0
JAWA BARAT,Kacang Tanah,1998,92715.0,104141.0
JAWA BARAT,Kacang Tanah,1999,88117.0,98661.0
JAWA BARAT,Kacang Tanah,2000,96616.0,109368.0
JAWA BARAT,Kacang Tanah,2001,73305.0,86063.0
JAWA BARAT,Kacang Tanah,2002,67406.0,86468.0
JAWA BARAT,Kacang Tanah,2003,67022.0,90170.0
JAWA BARAT,Kacang Tanah,2004,72117.0,97724.0
JAWA BARAT,Kacang Tanah,2005,71523.0,100775.0
JAWA BARAT,Kacang Tanah,2006,64653.0,91817.0
JAWA BARAT,Kacang Tanah,2007,63922.0,91439.0
JAWA BARAT,Kacang Tanah,2008,54103.0,78512.0
JAWA BARAT,Kacang Tanah,2009,61498.0,89454.0
JAWA BARAT,Kacang Tanah,2010,67901.0,99058.0
JAWA BARAT,Kacang Tanah,2011,48641.0,73705.0
JAWA BARAT,Kacang Tanah,2012,53569.0,76574.0
JAWA BARAT,Kacang Tanah,2013,54346.0,91573.0
JAWA BARAT,Kacang Tanah,2014,50007.0,73808.0
JAWA BARAT,Kacang Tanah,2015,43761.0,80719.0
JAWA TENGAH,Kacang Tanah,1993,113920.0,117692.0
JAWA TENGAH,Kacang Tanah,1994,111738.0,112658.0
JAWA TENGAH,Kacang Tanah,1995,129970.0,136847.0
JAWA TENGAH,Kacang Tanah,1996,125226.0,133943.0
JAWA TENGAH,Kacang Tanah,1997,118290.0,132751.0
JAWA TENGAH,Kacang Tanah,1998,133617.0,145830.0
JAWA TENGAH,Kacang Tanah,1999,126409.0,135522.0
JAWA TENGAH,Kacang Tanah,2000,143558.0,160050.0
JAWA TENGAH,Kacang Tanah,2001,142428.0,161182.0
JAWA TENGAH,Kacang Tanah,2002,141537.0,150527.0
JAWA TENGAH,Kacang Tanah,2003,147226.0,174332.0
JAWA TENGAH,Kacang Tanah,2004,155634.0,184316.0
JAWA TENGAH,Kacang Tanah,2005,155146.0,185797.0
JAWA TENGAH,Kacang Tanah,2006,147677.0,179067.0
JAWA TENGAH,Kacang Tanah,2007,139250.0,174438.0
JAWA TENGAH,Kacang Tanah,2008,135270.0,171385.0
JAWA TENGAH,Kacang Tanah,2009,124178.0,162430.0
JAWA TENGAH,Kacang Tanah,2010,119565.0,161222.0
JAWA TENGAH,Kacang Tanah,2011,94662.0,122306.0
JAWA TENGAH,Kacang Tanah,2012,105679.0,143687.0
JAWA TENGAH,Kacang Tanah,2013,92454.0,128030.0
JAWA TENGAH,Kacang Tanah,2014,91862.0,120158.0
JAWA TENGAH,Kacang Tanah,2015,81395.0,109204.0
JAWA TIMUR,Kacang Tanah,1993,156080.0,158958.0
JAWA TIMUR,Kacang Tanah,1994,148737.0,139405.0
JAWA TIMUR,Kacang Tanah,1995,150585.0,145104.0
JAWA TIMUR,Kacang Tanah,1996,151191.0,161448.0
JAWA TIMUR,Kacang Tanah,1997,147095.0,158626.0
JAWA TIMUR,Kacang Tanah,1998,147427.0,152716.0
JAWA TIMUR,Kacang Tanah,1999,159504.0,162885.0
JAWA TIMUR,Kacang Tanah,2000,171265.0,180252.0
JAWA TIMUR,Kacang Tanah,2001,162857.0,176889.0
JAWA TIMUR,Kacang Tanah,2002,160342.0,188001.0
JAWA TIMUR,Kacang Tanah,2003,165277.0,194676.0
JAWA TIMUR,Kacang Tanah,2004,180082.0,212325.0
JAWA TIMUR,Kacang Tanah,2005,180107.0,208749.0
JAWA TIMUR,Kacang Tanah,2006,186302.0,218910.0
JAWA TIMUR,Kacang Tanah,2007,167324.0,196886.0
JAWA TIMUR,Kacang Tanah,2008,170437.0,202345.0
JAWA TIMUR,Kacang Tanah,2009,180557.0,216474.0
JAWA TIMUR,Kacang Tanah,2010,172550.0,207796.0
JAWA TIMUR,Kacang Tanah,2011,164921.0,211416.0
JAWA TIMUR,Kacang Tanah,2012,163513.0,213792.0
JAWA TIMUR,Kacang Tanah,2013,150017.0,207971.0
JAWA TIMUR,Kacang Tanah,2014,139893.0,188491.0
JAWA TIMUR,Kacang Tanah,2015,139544.0,191579.0
KALIMANTAN BARAT,Kacang Tanah,1993,2388.0,1865.0
KALIMANTAN BARAT,Kacang Tanah,1994,2549.0,2219.0
KALIMANTAN BARAT,Kacang Tanah,1995,2629.0,2196.0
KALIMANTAN BARAT,Kacang Tanah,1996,2471.0,2235.0
KALIMANTAN BARAT,Kacang Tanah,1997,2262.0,2087.0
KALIMANTAN BARAT,Kacang Tanah,1998,1701.0,1586.0
KALIMANTAN BARAT,Kacang Tanah,1999,1745.0,1642.0
KALIMANTAN BARAT,Kacang Tanah,2000,1885.0,1923.0
KALIMANTAN BARAT,Kacang Tanah,2001,1426.0,1433.0
KALIMANTAN BARAT,Kacang Tanah,2002,2220.0,2385.0
KALIMANTAN BARAT,Kacang Tanah,2003,1690.0,1854.0
KALIMANTAN BARAT,Kacang Tanah,2004,1755.0,1992.0
KALIMANTAN BARAT,Kacang Tanah,2005,2492.0,2746.0
KALIMANTAN BARAT,Kacang Tanah,2006,2178.0,2397.0
KALIMANTAN BARAT,Kacang Tanah,2007,1685.0,1902.0
KALIMANTAN BARAT,Kacang Tanah,2008,1779.0,2012.0
KALIMANTAN BARAT,Kacang Tanah,2009,1929.0,2107.0
KALIMANTAN BARAT,Kacang Tanah,2010,1863.0,2125.0
KALIMANTAN BARAT,Kacang Tanah,2011,1428.0,1767.0
KALIMANTAN BARAT,Kacang Tanah,2012,1383.0,1663.0
KALIMANTAN BARAT,Kacang Tanah,2013,1111.0,1316.0
KALIMANTAN BARAT,Kacang Tanah,2014,1049.0,1249.0
KALIMANTAN BARAT,Kacang Tanah,2015,841.0,945.0
KALIMANTAN SELATAN,Kacang Tanah,1993,14311.0,12671.0
KALIMANTAN SELATAN,Kacang Tanah,1994,14529.0,13595.0
KALIMANTAN SELATAN,Kacang Tanah,1995,19254.0,20069.0
KALIMANTAN SELATAN,Kacang Tanah,1996,18620.0,20426.0
KALIMANTAN SELATAN,Kacang Tanah,1997,17210.0,19162.0
KALIMANTAN SELATAN,Kacang Tanah,1998,18145.0,20943.0
KALIMANTAN SELATAN,Kacang Tanah,1999,15127.0,17180.0
KALIMANTAN SELATAN,Kacang Tanah,2000,15969.0,16981.0
KALIMANTAN SELATAN,Kacang Tanah,2001,15033.0,16686.0
KALIMANTAN SELATAN,Kacang Tanah,2002,13835.0,16884.0
KALIMANTAN SELATAN,Kacang Tanah,2003,13195.0,16455.0
KALIMANTAN SELATAN,Kacang Tanah,2004,14267.0,16440.0
KALIMANTAN SELATAN,Kacang Tanah,2005,14598.0,16735.0
KALIMANTAN SELATAN,Kacang Tanah,2006,13900.0,15759.0
KALIMANTAN SELATAN,Kacang Tanah,2007,15843.0,18214.0
KALIMANTAN SELATAN,Kacang Tanah,2008,14161.0,16476.0
KALIMANTAN SELATAN,Kacang Tanah,2009,13051.0,15221.0
KALIMANTAN SELATAN,Kacang Tanah,2010,12270.0,14445.0
KALIMANTAN SELATAN,Kacang Tanah,2011,10073.0,12181.0
KALIMANTAN SELATAN,Kacang Tanah,2012,10162.0,12377.0
KALIMANTAN SELATAN,Kacang Tanah,2013,9148.0,11238.0
KALIMANTAN SELATAN,Kacang Tanah,2014,9744.0,11835.0
KALIMANTAN SELATAN,Kacang Tanah,2015,7413.0,9121.0
KALIMANTAN TENGAH,Kacang Tanah,1993,994.0,1105.0
KALIMANTAN TENGAH,Kacang Tanah,1994,1070.0,1001.0
KALIMANTAN TENGAH,Kacang Tanah,1995,1367.0,1587.0
KALIMANTAN TENGAH,Kacang Tanah,1996,1371.0,1238.0
KALIMANTAN TENGAH,Kacang Tanah,1997,1807.0,1680.0
KALIMANTAN TENGAH,Kacang Tanah,1998,2035.0,2048.0
KALIMANTAN TENGAH,Kacang Tanah,1999,2069.0,2246.0
KALIMANTAN TENGAH,Kacang Tanah,2000,2847.0,2979.0
KALIMANTAN TENGAH,Kacang Tanah,2001,1869.0,1943.0
KALIMANTAN TENGAH,Kacang Tanah,2002,1454.0,1574.0
KALIMANTAN TENGAH,Kacang Tanah,2003,1833.0,1989.0
KALIMANTAN TENGAH,Kacang Tanah,2004,2197.0,2409.0
KALIMANTAN TENGAH,Kacang Tanah,2005,1382.0,1506.0
KALIMANTAN TENGAH,Kacang Tanah,2006,1863.0,2050.0
KALIMANTAN TENGAH,Kacang Tanah,2007,1537.0,1690.0
KALIMANTAN TENGAH,Kacang Tanah,2008,1282.0,1417.0
KALIMANTAN TENGAH,Kacang Tanah,2009,1225.0,1365.0
KALIMANTAN TENGAH,Kacang Tanah,2010,924.0,1032.0
KALIMANTAN TENGAH,Kacang Tanah,2011,689.0,772.0
KALIMANTAN TENGAH,Kacang Tanah,2012,687.0,771.0
KALIMANTAN TENGAH,Kacang Tanah,2013,564.0,634.0
KALIMANTAN TENGAH,Kacang Tanah,2014,470.0,529.0
KALIMANTAN TENGAH,Kacang Tanah,2015,465.0,523.0
KALIMANTAN TIMUR,Kacang Tanah,1993,3406.0,3330.0
KALIMANTAN TIMUR,Kacang Tanah,1994,3321.0,2903.0
KALIMANTAN TIMUR,Kacang Tanah,1995,4627.0,4169.0
KALIMANTAN TIMUR,Kacang Tanah,1996,3326.0,3265.0
KALIMANTAN TIMUR,Kacang Tanah,1997,2607.0,2761.0
KALIMANTAN TIMUR,Kacang Tanah,1998,2546.0,2627.0
KALIMANTAN TIMUR,Kacang Tanah,1999,3635.0,3556.0
KALIMANTAN TIMUR,Kacang Tanah,2000,2360.0,2356.0
KALIMANTAN TIMUR,Kacang Tanah,2001,2364.0,2400.0
KALIMANTAN TIMUR,Kacang Tanah,2002,2816.0,2805.0
KALIMANTAN TIMUR,Kacang Tanah,2003,2355.0,2352.0
KALIMANTAN TIMUR,Kacang Tanah,2004,2341.0,2507.0
KALIMANTAN TIMUR,Kacang Tanah,2005,2098.0,2268.0
KALIMANTAN TIMUR,Kacang Tanah,2006,1966.0,2223.0
KALIMANTAN TIMUR,Kacang Tanah,2007,2161.0,2425.0
KALIMANTAN TIMUR,Kacang Tanah,2008,2223.0,2465.0
KALIMANTAN TIMUR,Kacang Tanah,2009,2294.0,2547.0
KALIMANTAN TIMUR,Kacang Tanah,2010,2091.0,2468.0
KALIMANTAN TIMUR,Kacang Tanah,2011,1514.0,1817.0
KALIMANTAN TIMUR,Kacang Tanah,2012,1479.0,1809.0
KALIMANTAN TIMUR,Kacang Tanah,2013,1105.0,1451.0
KALIMANTAN TIMUR,Kacang Tanah,2014,1189.0,1520.0
KALIMANTAN TIMUR,Kacang Tanah,2015,882.0,1127.0
KALIMANTAN UTARA,Kacang Tanah,1993,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,1994,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,1995,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,1996,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,1997,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,1998,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,1999,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2000,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2001,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2002,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2003,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2004,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2005,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2006,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2007,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2008,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2009,0.0,0.0
KALIMANTAN UTARA,Kacang Tanah,2010,0.0,0.0
