Provinsi;Komoditas;Tahun;Luas Panen;Produksi;KMeans;KMeans Label;Prediksi Luas Panen;Prediksi Produksi
JAWA TIMUR;Ubi Kayu;2004;248528;3963478;1;Tinggi;35372,26983;4273578,094
JAWA TIMUR;Ubi Kayu;2005;253336;4023614;1;Tinggi;35198,9204;4357229,674
JAWA TIMUR;Ubi Kayu;2006;232538;3680567;1;Tinggi;35025,57096;3995377,436
JAWA TIMUR;Ubi Kayu;2007;223348;3423630;1;Tinggi;34852,22153;3835486
JAWA TIMUR;Ubi Kayu;2008;220394;3533772;1;Tinggi;34678,8721;3784091,082
JAWA TIMUR;Ubi Kayu;2009;207507;3222637;1;Tinggi;34505,52266;3559877,706
JAWA TIMUR;Ubi Kayu;2010;188158;3667058;1;Tinggi;34332,17323;3223235,771
JAWA TIMUR;Ubi Kayu;2011;199407;4032081;1;Tinggi;34158,8238;3418950,543
JAWA TIMUR;Ubi Kayu;2012;189982;4246028;1;Tinggi;33985,47436;3254970,48
JAWA TIMUR;Ubi Kayu;2013;168194;3601074;1;Tinggi;33812,12493;2875893,811
JAWA TIMUR;Ubi Kayu;2014;157111;3635454;1;Tinggi;33638,7755;2683067,175
JAWA TIMUR;Ubi Kayu;2015;146787;3161573;1;Tinggi;33465,42606;2503445,937
KALIMANTAN BARAT;Ubi Kayu;1993;19559;202319;0;Rendah;37279,1136;289880,3732
KALIMANTAN BARAT;Ubi Kayu;1994;17037;169234;0;Rendah;37105,76416;246001,5702
KALIMANTAN BARAT;Ubi Kayu;1995;15084;154871;0;Rendah;36932,41473;212022,4654
KALIMANTAN BARAT;Ubi Kayu;1996;21064;198369;0;Rendah;36759,0653;316064,9881
KALIMANTAN BARAT;Ubi Kayu;1997;15749;183228;0;Rendah;36585,71586;223592,4115
KALIMANTAN BARAT;Ubi Kayu;1998;16658;194507;0;Rendah;36412,36643;239407,5709
KALIMANTAN BARAT;Ubi Kayu;1999;11795;136437;0;Rendah;36239,017;154799,0779
KALIMANTAN BARAT;Ubi Kayu;2000;15349;176100;0;Rendah;36065,66756;216633,0454
KALIMANTAN BARAT;Ubi Kayu;2001;13044;167434;0;Rendah;35892,31813;176529,6985
KALIMANTAN BARAT;Ubi Kayu;2002;15158;201741;0;Rendah;35718,9687;213309,9481
KALIMANTAN BARAT;Ubi Kayu;2003;16526;233340;0;Rendah;35545,61926;237110,9801
KALIMANTAN BARAT;Ubi Kayu;2004;14059;207832;0;Rendah;35372,26983;194189,0899
KALIMANTAN BARAT;Ubi Kayu;2005;17020;243251;0;Rendah;35198,9204;245705,7972
KALIMANTAN BARAT;Ubi Kayu;2006;17775;250173;0;Rendah;35025,57096;258841,6006
KALIMANTAN BARAT;Ubi Kayu;2007;15573;221630;0;Rendah;34852,22153;220530,2904
KALIMANTAN BARAT;Ubi Kayu;2008;13677;193804;0;Rendah;34678,8721;187542,8953
KALIMANTAN BARAT;Ubi Kayu;2009;11524;166584;0;Rendah;34505,52266;150084,1074
KALIMANTAN BARAT;Ubi Kayu;2010;11913;177807;0;Rendah;34332,17323;156852,0909
KALIMANTAN BARAT;Ubi Kayu;2011;10783;141550;0;Rendah;34158,8238;137191,8818
KALIMANTAN BARAT;Ubi Kayu;2012;10217;153564;0;Rendah;33985,47436;127344,3788
KALIMANTAN BARAT;Ubi Kayu;2013;10821;168521;0;Rendah;33812,12493;137853,0216
KALIMANTAN BARAT;Ubi Kayu;2014;12034;192967;0;Rendah;33638,7755;158957,2992
KALIMANTAN BARAT;Ubi Kayu;2015;10609;173449;0;Rendah;33465,42606;134164,5576
KALIMANTAN SELATAN;Ubi Kayu;1993;9472;103445;0;Rendah;37279,1136;114382,5595
KALIMANTAN SELATAN;Ubi Kayu;1994;8671;92426;0;Rendah;37105,76416;100446,429
KALIMANTAN SELATAN;Ubi Kayu;1995;9437;107265;0;Rendah;36932,41473;113773,615
KALIMANTAN SELATAN;Ubi Kayu;1996;13905;175995;0;Rendah;36759,0653;191509,7339
KALIMANTAN SELATAN;Ubi Kayu;1997;10759;135496;0;Rendah;36585,71586;136774,3198
KALIMANTAN SELATAN;Ubi Kayu;1998;12370;154423;0;Rendah;36412,36643;164803,1667
KALIMANTAN SELATAN;Ubi Kayu;1999;12245;155440;0;Rendah;36239,017;162628,3648
KALIMANTAN SELATAN;Ubi Kayu;2000;10204;128615;0;Rendah;36065,66756;127118,1994
KALIMANTAN SELATAN;Ubi Kayu;2001;9091;113149;0;Rendah;35892,31813;107753,7633
KALIMANTAN SELATAN;Ubi Kayu;2002;8334;107241;0;Rendah;35718,9687;94583,16307
KALIMANTAN SELATAN;Ubi Kayu;2003;5438;71758;0;Rendah;35545,61926;44197,35277
KALIMANTAN SELATAN;Ubi Kayu;2004;5156;67292;0;Rendah;35372,26983;39290,99969
KALIMANTAN SELATAN;Ubi Kayu;2005;6038;80377;0;Rendah;35198,9204;54636,40186
KALIMANTAN SELATAN;Ubi Kayu;2006;6050;82389;0;Rendah;35025,57096;54845,18285
KALIMANTAN SELATAN;Ubi Kayu;2007;8205;117322;0;Rendah;34852,22153;92338,76752
KALIMANTAN SELATAN;Ubi Kayu;2008;8123;119085;0;Rendah;34678,8721;90912,09747
KALIMANTAN SELATAN;Ubi Kayu;2009;8189;121656;0;Rendah;34505,52266;92060,39287
KALIMANTAN SELATAN;Ubi Kayu;2010;5189;76202;0;Rendah;34332,17323;39865,14739
KALIMANTAN SELATAN;Ubi Kayu;2011;5701;86504;0;Rendah;34158,8238;48773,13596
KALIMANTAN SELATAN;Ubi Kayu;2012;5862;90043;0;Rendah;33985,47436;51574,2808
KALIMANTAN SELATAN;Ubi Kayu;2013;4902;87323;0;Rendah;33812,12493;34871,80224
KALIMANTAN SELATAN;Ubi Kayu;2014;4817;92272;0;Rendah;33638,7755;33392,93695
KALIMANTAN SELATAN;Ubi Kayu;2015;3478;71751;0;Rendah;33465,42606;10096,45906
